"","x"
"1",0.419354838709677
"2",0
"3",0.870967741935484
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.838709677419355
"10",0.967741935483871
"11",0.870967741935484
"12",0.838709677419355
"13",0
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0
"20",0
"21",0.0967741935483871
"22",0.225806451612903
"23",0.741935483870968
"24",0.193548387096774
"25",0
"26",0
"27",0
"28",0.032258064516129
"29",0.580645161290323
"30",0.548387096774194
"31",0
"32",0.838709677419355
"33",0
"34",0
"35",0.935483870967742
"36",0
"37",0.548387096774194
"38",0.0967741935483871
"39",0
"40",0.935483870967742
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.935483870967742
"54",0
"55",0
"56",0.806451612903226
"57",0
"58",0
"59",0
"60",0
"61",0.903225806451613
"62",0.709677419354839
"63",0
"64",0.032258064516129
"65",0
"66",0.903225806451613
"67",0
"68",0
"69",0
"70",0
"71",0.451612903225806
"72",0.032258064516129
"73",0.161290322580645
"74",0
"75",0.967741935483871
"76",0.612903225806452
"77",0
"78",0.774193548387097
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.548387096774194
"93",0
"94",0
"95",0
"96",0.838709677419355
"97",0.645161290322581
"98",0.0645161290322581
"99",0
"100",0
