"","x"
"1",0.903225806451613
"2",0
"3",0.32258064516129
"4",0.032258064516129
"5",0
"6",0
"7",0
"8",0
"9",0.774193548387097
"10",0.806451612903226
"11",0.774193548387097
"12",0.774193548387097
"13",0
"14",0
"15",0
"16",0
"17",0.483870967741935
"18",0
"19",0
"20",0
"21",0
"22",0.935483870967742
"23",0.741935483870968
"24",0.935483870967742
"25",0
"26",0.032258064516129
"27",0
"28",0
"29",0.870967741935484
"30",0.548387096774194
"31",0
"32",0.935483870967742
"33",0
"34",0.032258064516129
"35",0.290322580645161
"36",0.161290322580645
"37",0.774193548387097
"38",0
"39",0
"40",0.612903225806452
"41",0.032258064516129
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.870967741935484
"54",0
"55",0
"56",0.419354838709677
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0.129032258064516
"63",0
"64",0
"65",0
"66",0.774193548387097
"67",0
"68",0
"69",0
"70",0
"71",0.290322580645161
"72",0
"73",0.935483870967742
"74",0
"75",0.580645161290323
"76",0.774193548387097
"77",0
"78",0.774193548387097
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.580645161290323
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.903225806451613
"93",0
"94",0
"95",0
"96",0.774193548387097
"97",0.806451612903226
"98",0
"99",0
"100",0
