"","x"
"1",0.741935483870968
"2",0
"3",0.838709677419355
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.870967741935484
"10",0.645161290322581
"11",0.741935483870968
"12",0.838709677419355
"13",0
"14",0
"15",0
"16",0
"17",0.548387096774194
"18",0
"19",0
"20",0
"21",0.0645161290322581
"22",0.0645161290322581
"23",0.483870967741935
"24",0.129032258064516
"25",0
"26",0
"27",0
"28",0.032258064516129
"29",0.580645161290323
"30",0.548387096774194
"31",0.0645161290322581
"32",0.645161290322581
"33",0
"34",0
"35",0.709677419354839
"36",0
"37",0.903225806451613
"38",0
"39",0
"40",0.709677419354839
"41",0
"42",0.0967741935483871
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0.0645161290322581
"50",0.032258064516129
"51",0
"52",0
"53",0.709677419354839
"54",0
"55",0.129032258064516
"56",0.32258064516129
"57",0
"58",0
"59",0
"60",0
"61",0.516129032258065
"62",0.645161290322581
"63",0
"64",0
"65",0
"66",0.580645161290323
"67",0
"68",0
"69",0
"70",0
"71",0.741935483870968
"72",0
"73",0.0967741935483871
"74",0
"75",0.870967741935484
"76",0.774193548387097
"77",0
"78",0.709677419354839
"79",0.032258064516129
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.0967741935483871
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.612903225806452
"93",0
"94",0
"95",0
"96",1
"97",0.612903225806452
"98",0
"99",0
"100",0
