"","x"
"1",1
"2",0.032258064516129
"3",0.612903225806452
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.806451612903226
"10",1
"11",0.967741935483871
"12",0.967741935483871
"13",0
"14",0
"15",0
"16",0.032258064516129
"17",0.903225806451613
"18",0
"19",0
"20",0
"21",0
"22",0.258064516129032
"23",1
"24",0.129032258064516
"25",0
"26",0.032258064516129
"27",0
"28",0
"29",0.870967741935484
"30",0.935483870967742
"31",0.0645161290322581
"32",0.806451612903226
"33",0
"34",0
"35",1
"36",0
"37",1
"38",0
"39",0
"40",1
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.838709677419355
"54",0
"55",0
"56",0.967741935483871
"57",0
"58",0
"59",0
"60",0
"61",0.870967741935484
"62",1
"63",0
"64",0
"65",0.032258064516129
"66",1
"67",0
"68",0
"69",0
"70",0
"71",0.903225806451613
"72",0
"73",1
"74",0
"75",0.870967741935484
"76",0.548387096774194
"77",0
"78",0.774193548387097
"79",0.032258064516129
"80",0.032258064516129
"81",0
"82",0.032258064516129
"83",0
"84",0.0967741935483871
"85",0
"86",0.870967741935484
"87",0
"88",0.0645161290322581
"89",0
"90",0
"91",0
"92",0.967741935483871
"93",0
"94",0
"95",0
"96",0.258064516129032
"97",1
"98",0
"99",0
"100",0
