"","x"
"1",0.935483870967742
"2",0
"3",0.741935483870968
"4",0
"5",0
"6",0
"7",0
"8",0
"9",1
"10",0.967741935483871
"11",0.935483870967742
"12",0.774193548387097
"13",0
"14",0
"15",0
"16",0
"17",0.645161290322581
"18",0
"19",0
"20",0
"21",0
"22",1
"23",0.483870967741935
"24",0.354838709677419
"25",0.129032258064516
"26",0
"27",0
"28",0.225806451612903
"29",0.161290322580645
"30",0.870967741935484
"31",0
"32",0.129032258064516
"33",0
"34",0.032258064516129
"35",0.903225806451613
"36",0
"37",0.838709677419355
"38",0
"39",0
"40",0.548387096774194
"41",0
"42",0
"43",0
"44",0.129032258064516
"45",0.0645161290322581
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",1
"54",0
"55",0
"56",0.806451612903226
"57",0
"58",0
"59",0
"60",0
"61",0.161290322580645
"62",0.161290322580645
"63",0
"64",0
"65",0
"66",0.870967741935484
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0.290322580645161
"73",0.709677419354839
"74",0
"75",0.935483870967742
"76",0.32258064516129
"77",0.129032258064516
"78",0.645161290322581
"79",0
"80",0
"81",0
"82",0.032258064516129
"83",0
"84",0
"85",0
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0.258064516129032
"92",0.161290322580645
"93",0
"94",0
"95",0
"96",0.774193548387097
"97",0.935483870967742
"98",0
"99",0
"100",0
