"","x"
"1",1
"2",0
"3",1
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.935483870967742
"10",0.967741935483871
"11",0.935483870967742
"12",1
"13",0
"14",0
"15",0
"16",0.161290322580645
"17",1
"18",0.0645161290322581
"19",0.161290322580645
"20",0
"21",0.0645161290322581
"22",0.870967741935484
"23",1
"24",0.903225806451613
"25",0
"26",0
"27",0
"28",0
"29",1
"30",0.806451612903226
"31",0
"32",0.838709677419355
"33",0.419354838709677
"34",0
"35",1
"36",0
"37",0.483870967741935
"38",0
"39",0.32258064516129
"40",0.67741935483871
"41",0
"42",0
"43",0.258064516129032
"44",0
"45",0
"46",0.32258064516129
"47",0
"48",0.032258064516129
"49",0
"50",0
"51",0
"52",0
"53",1
"54",0
"55",0
"56",0.935483870967742
"57",0
"58",0.032258064516129
"59",0.612903225806452
"60",0
"61",1
"62",0.935483870967742
"63",0.032258064516129
"64",0
"65",0
"66",0.870967741935484
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",1
"74",0
"75",0.838709677419355
"76",0.483870967741935
"77",0
"78",1
"79",0.0645161290322581
"80",0
"81",0.0967741935483871
"82",0
"83",0
"84",0.354838709677419
"85",0.516129032258065
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",1
"93",0
"94",0
"95",0
"96",1
"97",0.935483870967742
"98",0
"99",0
"100",0
