"","x"
"1",0.774193548387097
"2",0
"3",0.903225806451613
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.612903225806452
"10",0.645161290322581
"11",0.580645161290323
"12",0.67741935483871
"13",0
"14",0
"15",0
"16",0
"17",0.483870967741935
"18",0
"19",0
"20",0
"21",0
"22",0.967741935483871
"23",0.645161290322581
"24",0.967741935483871
"25",0
"26",0
"27",0
"28",0
"29",0.935483870967742
"30",0.774193548387097
"31",0.0967741935483871
"32",0.838709677419355
"33",0
"34",0
"35",0.612903225806452
"36",0.032258064516129
"37",0.870967741935484
"38",0
"39",0.032258064516129
"40",0.774193548387097
"41",0
"42",0.032258064516129
"43",0
"44",0
"45",0
"46",0
"47",0.354838709677419
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.419354838709677
"54",0
"55",0
"56",0.806451612903226
"57",0
"58",0
"59",0
"60",0
"61",0.967741935483871
"62",0.838709677419355
"63",0
"64",0
"65",0.0967741935483871
"66",0.903225806451613
"67",0
"68",0
"69",0
"70",0.032258064516129
"71",0.225806451612903
"72",0
"73",1
"74",0
"75",0.161290322580645
"76",0
"77",0.193548387096774
"78",0.967741935483871
"79",0
"80",0
"81",0
"82",0
"83",0.354838709677419
"84",0.032258064516129
"85",0
"86",0.741935483870968
"87",0
"88",0
"89",0
"90",0
"91",0
"92",1
"93",0
"94",0
"95",0.032258064516129
"96",0.903225806451613
"97",0.838709677419355
"98",0
"99",0.032258064516129
"100",0
