"","x"
"1",0.967741935483871
"2",0
"3",1
"4",0
"5",0.032258064516129
"6",0
"7",0
"8",0
"9",0.935483870967742
"10",0.548387096774194
"11",0.935483870967742
"12",0.967741935483871
"13",0
"14",0
"15",0
"16",0
"17",0.774193548387097
"18",0
"19",0
"20",0
"21",0
"22",1
"23",0.645161290322581
"24",1
"25",0
"26",0
"27",0
"28",0
"29",1
"30",0.838709677419355
"31",0
"32",0.935483870967742
"33",0
"34",0.0645161290322581
"35",0.903225806451613
"36",0
"37",0.870967741935484
"38",0
"39",0
"40",1
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0.161290322580645
"53",0.838709677419355
"54",0
"55",0
"56",0.838709677419355
"57",0
"58",0.129032258064516
"59",0
"60",0
"61",0.516129032258065
"62",0.0645161290322581
"63",0.225806451612903
"64",0
"65",0
"66",0.903225806451613
"67",0
"68",0
"69",0
"70",0.032258064516129
"71",0.838709677419355
"72",0
"73",1
"74",0
"75",0.806451612903226
"76",0.645161290322581
"77",0
"78",1
"79",0
"80",0
"81",0
"82",0.129032258064516
"83",0
"84",0
"85",0
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.903225806451613
"93",0
"94",0
"95",0
"96",1
"97",0.387096774193548
"98",0
"99",0.354838709677419
"100",0
