"","x"
"1",1
"2",0.451612903225806
"3",0.548387096774194
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.967741935483871
"10",0.354838709677419
"11",0.967741935483871
"12",0.67741935483871
"13",0
"14",0
"15",0
"16",0
"17",0.290322580645161
"18",0
"19",0
"20",0
"21",0
"22",0.967741935483871
"23",0.193548387096774
"24",0.32258064516129
"25",0
"26",0
"27",0
"28",0
"29",0.935483870967742
"30",0.870967741935484
"31",0.161290322580645
"32",0.290322580645161
"33",0
"34",0
"35",0.516129032258065
"36",0
"37",0.967741935483871
"38",0
"39",0
"40",0.0967741935483871
"41",0
"42",0.0645161290322581
"43",0.032258064516129
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0.032258064516129
"51",0
"52",0
"53",0.870967741935484
"54",0
"55",0
"56",0.129032258064516
"57",0.032258064516129
"58",0
"59",0
"60",0.032258064516129
"61",1
"62",0.225806451612903
"63",0
"64",0
"65",0
"66",0.258064516129032
"67",0
"68",0
"69",0
"70",0
"71",0.935483870967742
"72",0
"73",0.838709677419355
"74",0
"75",0.032258064516129
"76",1
"77",0
"78",0.838709677419355
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.67741935483871
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.483870967741935
"93",0
"94",0
"95",0
"96",0.967741935483871
"97",0.967741935483871
"98",0
"99",0
"100",0
