"","x"
"1",0.709677419354839
"2",0
"3",0.903225806451613
"4",0
"5",0
"6",0
"7",0.193548387096774
"8",0
"9",0.129032258064516
"10",0.806451612903226
"11",1
"12",1
"13",0
"14",0.032258064516129
"15",0
"16",0
"17",0.967741935483871
"18",0
"19",0
"20",0
"21",0
"22",0.774193548387097
"23",1
"24",0.161290322580645
"25",0
"26",0
"27",0
"28",0
"29",0.645161290322581
"30",0.967741935483871
"31",0
"32",0.774193548387097
"33",0
"34",0
"35",0.903225806451613
"36",0
"37",0.935483870967742
"38",0
"39",0
"40",0.935483870967742
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.806451612903226
"54",0
"55",0
"56",0.709677419354839
"57",0.0645161290322581
"58",0
"59",0
"60",0
"61",1
"62",0.967741935483871
"63",0
"64",0.032258064516129
"65",0
"66",0.935483870967742
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",0.0645161290322581
"74",0
"75",1
"76",0.838709677419355
"77",0
"78",0.967741935483871
"79",0
"80",0
"81",0.193548387096774
"82",0
"83",0
"84",0
"85",0
"86",0.806451612903226
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.903225806451613
"93",0
"94",0.0967741935483871
"95",0
"96",0.967741935483871
"97",0.870967741935484
"98",0
"99",0
"100",0
