"","x"
"1",0.709677419354839
"2",0
"3",0.838709677419355
"4",0
"5",0
"6",0
"7",0
"8",0
"9",1
"10",0.903225806451613
"11",0.67741935483871
"12",0.935483870967742
"13",0
"14",0
"15",0
"16",0
"17",0.935483870967742
"18",0
"19",0
"20",0
"21",0
"22",0.870967741935484
"23",0.387096774193548
"24",0.451612903225806
"25",0
"26",0.161290322580645
"27",0.193548387096774
"28",0
"29",1
"30",0.67741935483871
"31",0
"32",0.483870967741935
"33",0
"34",0
"35",0.870967741935484
"36",0
"37",0.870967741935484
"38",0
"39",0
"40",0.935483870967742
"41",0
"42",0.032258064516129
"43",0.0645161290322581
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.967741935483871
"54",0
"55",0
"56",0.774193548387097
"57",0
"58",0
"59",0
"60",0
"61",0.0645161290322581
"62",0.032258064516129
"63",0
"64",0
"65",0
"66",0.32258064516129
"67",0
"68",0
"69",0
"70",0
"71",0.806451612903226
"72",0
"73",0.580645161290323
"74",0.387096774193548
"75",0.612903225806452
"76",0.161290322580645
"77",0.032258064516129
"78",0.580645161290323
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.870967741935484
"87",0
"88",0
"89",0
"90",0
"91",0.290322580645161
"92",0.354838709677419
"93",0
"94",0
"95",0
"96",0.967741935483871
"97",0.935483870967742
"98",0
"99",0
"100",0.032258064516129
