"","x"
"1",1
"2",0
"3",0.870967741935484
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.935483870967742
"10",1
"11",0.967741935483871
"12",1
"13",0
"14",0
"15",0
"16",0
"17",0.935483870967742
"18",0
"19",0
"20",0
"21",0
"22",0.516129032258065
"23",1
"24",0.225806451612903
"25",0
"26",0.032258064516129
"27",0
"28",0
"29",0.774193548387097
"30",1
"31",0
"32",1
"33",0
"34",0
"35",0.967741935483871
"36",0
"37",0.774193548387097
"38",0.0645161290322581
"39",0
"40",0.967741935483871
"41",0
"42",0
"43",0
"44",0.0645161290322581
"45",0
"46",0
"47",0
"48",0.0645161290322581
"49",0
"50",0
"51",0
"52",0.870967741935484
"53",0.580645161290323
"54",0
"55",0
"56",0.903225806451613
"57",0.290322580645161
"58",0
"59",0
"60",0.032258064516129
"61",0.935483870967742
"62",0.967741935483871
"63",0
"64",0
"65",0.032258064516129
"66",0.935483870967742
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",0.838709677419355
"74",0
"75",1
"76",0.67741935483871
"77",0
"78",0.709677419354839
"79",0.0967741935483871
"80",0
"81",0
"82",0
"83",0
"84",0.290322580645161
"85",0
"86",0.483870967741935
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.258064516129032
"93",0.741935483870968
"94",0
"95",0
"96",1
"97",0.967741935483871
"98",0
"99",0
"100",0
