"","x"
"1",0.903225806451613
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.290322580645161
"10",0.419354838709677
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0.032258064516129
"20",0.225806451612903
"21",0
"22",0.580645161290323
"23",0
"24",0
"25",0
"26",0.0645161290322581
"27",0
"28",0
"29",0
"30",0.709677419354839
"31",0
"32",0.709677419354839
"33",0.129032258064516
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0.516129032258065
"41",0.032258064516129
"42",0
"43",0
"44",0
"45",0.032258064516129
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0.032258064516129
"52",0
"53",0.0967741935483871
"54",0
"55",0
"56",0.580645161290323
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0.129032258064516
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0.0645161290322581
"77",0.032258064516129
"78",0.354838709677419
"79",0
"80",0
"81",0
"82",0
"83",0.032258064516129
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.870967741935484
"93",0
"94",0
"95",0
"96",0.548387096774194
"97",0
"98",0.032258064516129
"99",0
"100",0
