"","x"
"1",1
"2",0
"3",0.967741935483871
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.967741935483871
"10",0.967741935483871
"11",0.935483870967742
"12",1
"13",0
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0
"20",0
"21",0
"22",1
"23",1
"24",0.967741935483871
"25",0
"26",0
"27",0
"28",0.258064516129032
"29",0.967741935483871
"30",0.870967741935484
"31",0
"32",1
"33",0
"34",0
"35",1
"36",0
"37",1
"38",0
"39",0
"40",0.935483870967742
"41",0
"42",0
"43",0
"44",0.032258064516129
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0.032258064516129
"51",0.161290322580645
"52",0
"53",0.32258064516129
"54",0.032258064516129
"55",0
"56",0.967741935483871
"57",0
"58",0
"59",0
"60",0
"61",1
"62",0.838709677419355
"63",0
"64",0
"65",0
"66",0.967741935483871
"67",0
"68",0
"69",0
"70",0
"71",0.741935483870968
"72",0.0645161290322581
"73",1
"74",0
"75",1
"76",1
"77",0
"78",0.870967741935484
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",1
"93",0
"94",0
"95",0
"96",0.935483870967742
"97",0.903225806451613
"98",0.354838709677419
"99",0
"100",0
