"","x"
"1",0.870967741935484
"2",0
"3",0.0645161290322581
"4",0.032258064516129
"5",0
"6",0
"7",0
"8",0
"9",0.612903225806452
"10",1
"11",0.548387096774194
"12",0.483870967741935
"13",0.0645161290322581
"14",0
"15",0
"16",0.032258064516129
"17",0.387096774193548
"18",0
"19",0
"20",0
"21",0.032258064516129
"22",0.838709677419355
"23",0.838709677419355
"24",0.354838709677419
"25",0
"26",0
"27",0
"28",0
"29",0.935483870967742
"30",0.612903225806452
"31",0.67741935483871
"32",0.741935483870968
"33",0
"34",0.032258064516129
"35",0.967741935483871
"36",0
"37",0.870967741935484
"38",0
"39",0
"40",0.967741935483871
"41",0
"42",0
"43",0.032258064516129
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0.032258064516129
"51",0
"52",0
"53",0.548387096774194
"54",0
"55",0
"56",0.870967741935484
"57",0
"58",0
"59",0
"60",0
"61",0.129032258064516
"62",0.032258064516129
"63",0.129032258064516
"64",0
"65",0
"66",0.870967741935484
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",0.838709677419355
"74",0
"75",1
"76",0.903225806451613
"77",0.225806451612903
"78",0.258064516129032
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.838709677419355
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.967741935483871
"93",0
"94",0
"95",0
"96",0.258064516129032
"97",1
"98",0
"99",0
"100",0
