"","x"
"1",0.548387096774194
"2",0
"3",0.903225806451613
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.870967741935484
"10",0.709677419354839
"11",0.0967741935483871
"12",0.741935483870968
"13",0
"14",0
"15",0
"16",0
"17",0.935483870967742
"18",0
"19",0
"20",0
"21",0
"22",0.838709677419355
"23",0.741935483870968
"24",0.354838709677419
"25",0
"26",0
"27",0
"28",0
"29",0.967741935483871
"30",0.580645161290323
"31",0
"32",0.903225806451613
"33",0
"34",0
"35",0.612903225806452
"36",0.032258064516129
"37",0.612903225806452
"38",0
"39",0
"40",0.870967741935484
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.548387096774194
"54",0
"55",0
"56",0.903225806451613
"57",0
"58",0.032258064516129
"59",0
"60",0
"61",0.032258064516129
"62",0.032258064516129
"63",0
"64",0
"65",0.032258064516129
"66",0.580645161290323
"67",0
"68",0
"69",0
"70",0
"71",0.354838709677419
"72",0
"73",0.870967741935484
"74",0
"75",0.451612903225806
"76",0.129032258064516
"77",0
"78",0.967741935483871
"79",0
"80",0
"81",0.0967741935483871
"82",0.032258064516129
"83",0
"84",0
"85",0
"86",0.580645161290323
"87",0
"88",0.161290322580645
"89",0.032258064516129
"90",0
"91",0
"92",0.193548387096774
"93",0.032258064516129
"94",0
"95",0
"96",0.709677419354839
"97",0.451612903225806
"98",0
"99",0
"100",0
