"","x"
"1",0.774193548387097
"2",0
"3",0.516129032258065
"4",0
"5",0.193548387096774
"6",0
"7",0
"8",0
"9",1
"10",1
"11",0.935483870967742
"12",1
"13",0
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0
"20",0
"21",0
"22",0.967741935483871
"23",0.903225806451613
"24",0.580645161290323
"25",0
"26",0
"27",0
"28",0
"29",1
"30",0.838709677419355
"31",0
"32",0.741935483870968
"33",0
"34",0
"35",0.516129032258065
"36",0
"37",0.870967741935484
"38",0
"39",0
"40",0.806451612903226
"41",0.032258064516129
"42",0.032258064516129
"43",0
"44",0
"45",0
"46",0
"47",0.290322580645161
"48",0
"49",0
"50",0
"51",0.0645161290322581
"52",0
"53",1
"54",0
"55",0
"56",0.935483870967742
"57",0
"58",0
"59",0
"60",0
"61",0.838709677419355
"62",1
"63",0
"64",0
"65",0
"66",0.806451612903226
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",1
"74",0
"75",0.903225806451613
"76",0.774193548387097
"77",0
"78",1
"79",0
"80",0
"81",0.032258064516129
"82",0
"83",0
"84",0
"85",0.032258064516129
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.870967741935484
"93",0
"94",0
"95",0
"96",1
"97",1
"98",0.032258064516129
"99",0
"100",0
