"","x"
"1",0.935483870967742
"2",0.032258064516129
"3",0.903225806451613
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.903225806451613
"10",0.967741935483871
"11",0.709677419354839
"12",0.774193548387097
"13",0.0967741935483871
"14",0
"15",0
"16",0
"17",0.774193548387097
"18",0.0645161290322581
"19",0
"20",0
"21",0
"22",0.903225806451613
"23",0
"24",0.838709677419355
"25",0
"26",0
"27",0
"28",0.032258064516129
"29",0.903225806451613
"30",1
"31",0
"32",0.870967741935484
"33",0
"34",0
"35",1
"36",0
"37",1
"38",0
"39",0
"40",0.870967741935484
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.935483870967742
"54",0
"55",0
"56",1
"57",0
"58",0
"59",0
"60",0
"61",0.903225806451613
"62",0.838709677419355
"63",0
"64",0
"65",0
"66",0.870967741935484
"67",0
"68",0
"69",0
"70",0
"71",0.967741935483871
"72",0
"73",0.935483870967742
"74",0.0967741935483871
"75",1
"76",1
"77",0
"78",0.967741935483871
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.935483870967742
"93",0
"94",0
"95",0
"96",0.548387096774194
"97",0.935483870967742
"98",0
"99",0
"100",0
