"","x"
"1",1
"2",0
"3",1
"4",0
"5",0
"6",0
"7",0.129032258064516
"8",0
"9",0.32258064516129
"10",1
"11",1
"12",1
"13",0
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0.032258064516129
"20",0
"21",0.0645161290322581
"22",1
"23",0.935483870967742
"24",0.903225806451613
"25",0.032258064516129
"26",0
"27",0
"28",0
"29",0.903225806451613
"30",1
"31",0
"32",0.903225806451613
"33",0
"34",0
"35",1
"36",0
"37",0.967741935483871
"38",0
"39",0
"40",1
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",1
"54",0
"55",0
"56",0.774193548387097
"57",0
"58",0
"59",0
"60",0
"61",0.967741935483871
"62",0.354838709677419
"63",0.161290322580645
"64",0
"65",0.129032258064516
"66",1
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",0.967741935483871
"74",0
"75",0.967741935483871
"76",1
"77",0
"78",0.967741935483871
"79",0.032258064516129
"80",0
"81",0
"82",0.032258064516129
"83",0
"84",0
"85",0
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",1
"93",0
"94",0
"95",0
"96",0.967741935483871
"97",1
"98",0
"99",0
"100",0
