"","x"
"1",0.709677419354839
"2",0
"3",0.709677419354839
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.870967741935484
"10",0.129032258064516
"11",0.67741935483871
"12",0.161290322580645
"13",0.032258064516129
"14",0
"15",0
"16",0
"17",0.193548387096774
"18",0
"19",0
"20",0
"21",0
"22",0.516129032258065
"23",0.290322580645161
"24",0.0645161290322581
"25",0
"26",0
"27",0
"28",0
"29",0.580645161290323
"30",0.032258064516129
"31",0.387096774193548
"32",0.129032258064516
"33",0
"34",0
"35",0.387096774193548
"36",0
"37",0.580645161290323
"38",0
"39",0.0645161290322581
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.258064516129032
"54",0
"55",0
"56",0.67741935483871
"57",0
"58",0
"59",0
"60",0
"61",0.290322580645161
"62",0.870967741935484
"63",0
"64",0
"65",0
"66",0.838709677419355
"67",0
"68",0
"69",0
"70",0
"71",0.806451612903226
"72",0
"73",0
"74",0
"75",0.903225806451613
"76",0.387096774193548
"77",0
"78",0.419354838709677
"79",0
"80",0
"81",0
"82",0.032258064516129
"83",0
"84",0
"85",0
"86",0.451612903225806
"87",0
"88",0.032258064516129
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",1
"98",0
"99",0
"100",0.032258064516129
