"","x"
"1",1
"2",0
"3",0.967741935483871
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.935483870967742
"10",0.967741935483871
"11",0.741935483870968
"12",0.387096774193548
"13",0
"14",0
"15",0.032258064516129
"16",0
"17",1
"18",0
"19",0
"20",0.0645161290322581
"21",0
"22",0.967741935483871
"23",0
"24",0.225806451612903
"25",0
"26",0
"27",0
"28",0.32258064516129
"29",0.774193548387097
"30",1
"31",0
"32",1
"33",0
"34",0
"35",1
"36",0
"37",1
"38",0
"39",0
"40",1
"41",0
"42",0
"43",0
"44",0
"45",0.0645161290322581
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",1
"54",0
"55",0
"56",0.903225806451613
"57",0
"58",0.225806451612903
"59",0
"60",0
"61",0.870967741935484
"62",1
"63",0
"64",0
"65",0
"66",0.548387096774194
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0.032258064516129
"73",0.903225806451613
"74",0
"75",1
"76",1
"77",0
"78",0.967741935483871
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.967741935483871
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.806451612903226
"93",0.0645161290322581
"94",0
"95",0
"96",0.774193548387097
"97",0.935483870967742
"98",0
"99",0
"100",0
