"","x"
"1",0.548387096774194
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.516129032258065
"10",0.516129032258065
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0.580645161290323
"18",0
"19",0
"20",0
"21",0
"22",0.741935483870968
"23",0
"24",0.451612903225806
"25",0
"26",0
"27",0
"28",0
"29",0.645161290322581
"30",0.645161290322581
"31",0
"32",0.709677419354839
"33",0
"34",0
"35",0.129032258064516
"36",0
"37",0.0645161290322581
"38",0.032258064516129
"39",0
"40",0.387096774193548
"41",0
"42",0
"43",0.129032258064516
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.709677419354839
"54",0
"55",0
"56",0.129032258064516
"57",0
"58",0
"59",0.032258064516129
"60",0
"61",0
"62",0.516129032258065
"63",0
"64",0
"65",0
"66",0.838709677419355
"67",0
"68",0
"69",0
"70",0.032258064516129
"71",0.258064516129032
"72",0
"73",0.903225806451613
"74",0
"75",0
"76",0
"77",0
"78",0.483870967741935
"79",0.193548387096774
"80",0
"81",0.032258064516129
"82",0
"83",0
"84",0
"85",0
"86",0.645161290322581
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.548387096774194
"93",0.0645161290322581
"94",0
"95",0
"96",0.0645161290322581
"97",0.161290322580645
"98",0
"99",0
"100",0
