"","x"
"1",0.903225806451613
"2",0
"3",0.967741935483871
"4",0
"5",0
"6",0
"7",0
"8",0
"9",1
"10",0.387096774193548
"11",1
"12",0.387096774193548
"13",0.580645161290323
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0
"20",0
"21",0
"22",0.870967741935484
"23",1
"24",0.161290322580645
"25",0
"26",0.0645161290322581
"27",0
"28",0
"29",1
"30",0.290322580645161
"31",0
"32",1
"33",0
"34",0
"35",0.870967741935484
"36",0
"37",1
"38",0
"39",0
"40",0.935483870967742
"41",0.032258064516129
"42",0
"43",0.032258064516129
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0.0645161290322581
"51",0
"52",0
"53",0.967741935483871
"54",0
"55",0
"56",0.967741935483871
"57",0
"58",0
"59",0
"60",0
"61",1
"62",1
"63",0
"64",0.0967741935483871
"65",0
"66",1
"67",0
"68",0.032258064516129
"69",0
"70",0
"71",0.967741935483871
"72",0
"73",1
"74",0.032258064516129
"75",0.516129032258065
"76",0.967741935483871
"77",0
"78",1
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0.0645161290322581
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.967741935483871
"93",0
"94",0
"95",0
"96",0.967741935483871
"97",0.806451612903226
"98",0
"99",0
"100",0
