"","x"
"1",0.741935483870968
"2",0.0645161290322581
"3",0.67741935483871
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.516129032258065
"10",0.870967741935484
"11",0.774193548387097
"12",0.161290322580645
"13",0
"14",0
"15",0
"16",0
"17",0.354838709677419
"18",0
"19",0
"20",0
"21",0
"22",0.935483870967742
"23",0.290322580645161
"24",0.32258064516129
"25",0
"26",0
"27",0
"28",0
"29",0.580645161290323
"30",0.935483870967742
"31",0
"32",0.935483870967742
"33",0
"34",0
"35",1
"36",0
"37",0.903225806451613
"38",0
"39",0
"40",0.129032258064516
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0.129032258064516
"50",0.032258064516129
"51",0
"52",0
"53",0.67741935483871
"54",0
"55",0
"56",0.870967741935484
"57",0
"58",0
"59",0
"60",0
"61",0.967741935483871
"62",0.193548387096774
"63",0.612903225806452
"64",0
"65",0
"66",0.741935483870968
"67",0
"68",0
"69",0
"70",0
"71",0.0967741935483871
"72",0
"73",0.774193548387097
"74",0.451612903225806
"75",0
"76",0.838709677419355
"77",0
"78",0.741935483870968
"79",0.032258064516129
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.806451612903226
"87",0
"88",0
"89",0
"90",0
"91",0.193548387096774
"92",0.838709677419355
"93",0
"94",0
"95",0
"96",1
"97",0.709677419354839
"98",0
"99",0
"100",0
