"","x"
"1",0
"2",0.0645161290322581
"3",0.645161290322581
"4",0
"5",0
"6",0
"7",0.032258064516129
"8",0
"9",0
"10",0.903225806451613
"11",0
"12",0
"13",0
"14",0.0645161290322581
"15",0
"16",0
"17",0.967741935483871
"18",0
"19",0
"20",0
"21",0
"22",0.0967741935483871
"23",0
"24",0.516129032258065
"25",0
"26",0
"27",0
"28",0
"29",0.806451612903226
"30",0.225806451612903
"31",0
"32",0.387096774193548
"33",0
"34",0.129032258064516
"35",0.0967741935483871
"36",0
"37",0.774193548387097
"38",0
"39",0
"40",0.258064516129032
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0.032258064516129
"47",0
"48",0
"49",0
"50",0
"51",0.903225806451613
"52",0.032258064516129
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0.290322580645161
"72",0
"73",0
"74",0
"75",0.225806451612903
"76",0
"77",0.032258064516129
"78",0
"79",0.451612903225806
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.709677419354839
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0.193548387096774
"98",0
"99",0
"100",0
