"","x"
"1",0.903225806451613
"2",0
"3",0.935483870967742
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.612903225806452
"10",0.967741935483871
"11",0.806451612903226
"12",1
"13",0
"14",0
"15",0
"16",0.0645161290322581
"17",0.806451612903226
"18",0
"19",0
"20",0
"21",0
"22",0.870967741935484
"23",0.774193548387097
"24",0.806451612903226
"25",0.032258064516129
"26",0
"27",0
"28",0
"29",0.838709677419355
"30",0.935483870967742
"31",0
"32",0.67741935483871
"33",0
"34",0.0645161290322581
"35",0.935483870967742
"36",0
"37",0.645161290322581
"38",0
"39",0
"40",0.935483870967742
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.967741935483871
"54",0
"55",0
"56",0.903225806451613
"57",0
"58",0
"59",0
"60",0
"61",1
"62",1
"63",0
"64",0
"65",0
"66",0.580645161290323
"67",0.032258064516129
"68",0
"69",0
"70",0
"71",0.967741935483871
"72",0
"73",0.709677419354839
"74",0
"75",0.161290322580645
"76",0.516129032258065
"77",0.0645161290322581
"78",0.870967741935484
"79",0
"80",0.0645161290322581
"81",0.161290322580645
"82",0
"83",0
"84",0
"85",0
"86",0.935483870967742
"87",0
"88",0
"89",0.32258064516129
"90",0
"91",0
"92",1
"93",0
"94",0
"95",0
"96",0.838709677419355
"97",1
"98",0
"99",0
"100",0
