"","x"
"1",0.967741935483871
"2",0.0967741935483871
"3",0.774193548387097
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.935483870967742
"10",0.903225806451613
"11",0.806451612903226
"12",0.838709677419355
"13",0
"14",0
"15",0
"16",0.129032258064516
"17",0.935483870967742
"18",0
"19",0
"20",0
"21",0
"22",0.935483870967742
"23",0.903225806451613
"24",0
"25",0
"26",0
"27",0
"28",0
"29",1
"30",0.967741935483871
"31",0
"32",0.935483870967742
"33",0
"34",0
"35",0.870967741935484
"36",0.32258064516129
"37",0.774193548387097
"38",0.32258064516129
"39",0
"40",0.967741935483871
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.935483870967742
"54",0
"55",0
"56",0.903225806451613
"57",0
"58",0
"59",0
"60",0
"61",0.32258064516129
"62",0.451612903225806
"63",0
"64",0
"65",0
"66",0.870967741935484
"67",0
"68",0
"69",0
"70",0.161290322580645
"71",0.774193548387097
"72",0
"73",1
"74",0
"75",1
"76",0.806451612903226
"77",0.612903225806452
"78",0.935483870967742
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.709677419354839
"87",0
"88",0
"89",0
"90",0
"91",0
"92",1
"93",0
"94",0
"95",0
"96",0.967741935483871
"97",0.967741935483871
"98",0
"99",0
"100",0.258064516129032
