"","x"
"1",1
"2",0
"3",0.806451612903226
"4",0.129032258064516
"5",0
"6",0
"7",0
"8",0
"9",0.774193548387097
"10",0.806451612903226
"11",1
"12",1
"13",0
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0
"20",0
"21",0
"22",1
"23",0.935483870967742
"24",1
"25",0
"26",0
"27",0.193548387096774
"28",0
"29",0.967741935483871
"30",0.67741935483871
"31",0
"32",0.838709677419355
"33",0
"34",0
"35",0.67741935483871
"36",0.258064516129032
"37",0.967741935483871
"38",0
"39",0
"40",1
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0.032258064516129
"52",0
"53",0.870967741935484
"54",0
"55",0
"56",0.935483870967742
"57",0
"58",0
"59",0.032258064516129
"60",0
"61",0.548387096774194
"62",0.806451612903226
"63",0
"64",0
"65",0
"66",0.935483870967742
"67",0
"68",0
"69",0
"70",0
"71",0.806451612903226
"72",0
"73",0.806451612903226
"74",0.0967741935483871
"75",0.709677419354839
"76",0.903225806451613
"77",0
"78",0.645161290322581
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0.129032258064516
"85",0.548387096774194
"86",0.741935483870968
"87",0
"88",0
"89",0
"90",0
"91",0.258064516129032
"92",0.935483870967742
"93",0
"94",0
"95",0
"96",1
"97",1
"98",0
"99",0
"100",0
