"","x"
"1",0.967741935483871
"2",0
"3",0.838709677419355
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.838709677419355
"10",0.612903225806452
"11",0.967741935483871
"12",0.516129032258065
"13",0
"14",0
"15",0
"16",0
"17",0.935483870967742
"18",0
"19",0
"20",0
"21",0
"22",0.709677419354839
"23",0.67741935483871
"24",0.32258064516129
"25",0
"26",0
"27",0
"28",0
"29",0.741935483870968
"30",0.967741935483871
"31",0
"32",0.967741935483871
"33",0
"34",0
"35",0.967741935483871
"36",0
"37",0.548387096774194
"38",0
"39",0
"40",0.741935483870968
"41",0
"42",0
"43",0.0967741935483871
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0.290322580645161
"53",0.709677419354839
"54",0
"55",0
"56",0.935483870967742
"57",0
"58",0.258064516129032
"59",0
"60",0
"61",1
"62",0.419354838709677
"63",0.129032258064516
"64",0.645161290322581
"65",0
"66",0.806451612903226
"67",0
"68",0.032258064516129
"69",0
"70",0
"71",0.612903225806452
"72",0
"73",0.290322580645161
"74",0.354838709677419
"75",0.67741935483871
"76",0.645161290322581
"77",0
"78",0.580645161290323
"79",0
"80",0
"81",0.32258064516129
"82",0
"83",0.0645161290322581
"84",0
"85",0
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.935483870967742
"93",0.032258064516129
"94",0
"95",0
"96",0.935483870967742
"97",1
"98",0
"99",0
"100",0
