"","x"
"1",0.354838709677419
"2",0
"3",0.032258064516129
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.354838709677419
"10",0.612903225806452
"11",0
"12",0
"13",0
"14",0
"15",0.0645161290322581
"16",0
"17",0.774193548387097
"18",0
"19",0
"20",0
"21",0
"22",0.032258064516129
"23",0.0967741935483871
"24",0
"25",0
"26",0
"27",0
"28",0.032258064516129
"29",0
"30",0.612903225806452
"31",0
"32",0.516129032258065
"33",0
"34",0.032258064516129
"35",0.483870967741935
"36",0
"37",0
"38",0
"39",0.032258064516129
"40",0.741935483870968
"41",0
"42",0
"43",0
"44",0
"45",0.0645161290322581
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.354838709677419
"54",0
"55",0
"56",0.0967741935483871
"57",0
"58",0
"59",0.161290322580645
"60",0
"61",0
"62",0.225806451612903
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0.419354838709677
"70",0
"71",0.258064516129032
"72",0
"73",0.645161290322581
"74",0
"75",0.806451612903226
"76",0.419354838709677
"77",0.580645161290323
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0.032258064516129
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.548387096774194
"93",0
"94",0
"95",0
"96",0.225806451612903
"97",0.903225806451613
"98",0
"99",0
"100",0
