"","x"
"1",1
"2",0.0645161290322581
"3",0.0967741935483871
"4",0.161290322580645
"5",0
"6",0
"7",0
"8",0
"9",0.709677419354839
"10",0.967741935483871
"11",1
"12",0.516129032258065
"13",0.032258064516129
"14",0
"15",0
"16",0
"17",0.903225806451613
"18",0
"19",0
"20",0
"21",0
"22",0.935483870967742
"23",0.258064516129032
"24",0.161290322580645
"25",0
"26",0
"27",0
"28",0
"29",1
"30",0
"31",0
"32",1
"33",0
"34",0.032258064516129
"35",0.935483870967742
"36",0
"37",0.612903225806452
"38",0
"39",0
"40",1
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.967741935483871
"54",0
"55",0
"56",0.67741935483871
"57",0
"58",0.032258064516129
"59",0
"60",0
"61",0.354838709677419
"62",0.967741935483871
"63",0
"64",0
"65",0.0967741935483871
"66",0.193548387096774
"67",0
"68",0
"69",0
"70",0
"71",0.806451612903226
"72",0
"73",0.935483870967742
"74",0
"75",0.903225806451613
"76",0.516129032258065
"77",0
"78",0.935483870967742
"79",0
"80",0
"81",0
"82",0
"83",0.32258064516129
"84",0
"85",0
"86",0.258064516129032
"87",0.0967741935483871
"88",0
"89",0
"90",0
"91",0
"92",0.806451612903226
"93",0
"94",0
"95",0
"96",0.806451612903226
"97",0.709677419354839
"98",0
"99",0
"100",0
