"","x"
"1",0.935483870967742
"2",0
"3",0
"4",0.0645161290322581
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0.193548387096774
"11",0.935483870967742
"12",0.870967741935484
"13",0
"14",0
"15",0
"16",0
"17",0.903225806451613
"18",0
"19",0
"20",0
"21",0
"22",1
"23",0.580645161290323
"24",0.451612903225806
"25",0
"26",0
"27",0.0967741935483871
"28",0
"29",0.806451612903226
"30",0.193548387096774
"31",0
"32",0.258064516129032
"33",0
"34",0
"35",0
"36",0.290322580645161
"37",0.741935483870968
"38",0
"39",0
"40",0.838709677419355
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0.032258064516129
"52",0
"53",0.387096774193548
"54",0
"55",0
"56",0.645161290322581
"57",0
"58",0
"59",0.032258064516129
"60",0
"61",0
"62",0.0967741935483871
"63",0
"64",0
"65",0
"66",0.645161290322581
"67",0
"68",0
"69",0
"70",0
"71",0.0645161290322581
"72",0
"73",0.290322580645161
"74",0.0967741935483871
"75",0.032258064516129
"76",0.258064516129032
"77",0.032258064516129
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0.0967741935483871
"85",0.516129032258065
"86",0.258064516129032
"87",0
"88",0
"89",0
"90",0
"91",0.258064516129032
"92",0.387096774193548
"93",0
"94",0
"95",0
"96",0.774193548387097
"97",0.774193548387097
"98",0
"99",0
"100",0
