"","x"
"1",1
"2",0.032258064516129
"3",1
"4",0
"5",0
"6",0
"7",0
"8",0.0645161290322581
"9",0.838709677419355
"10",0.645161290322581
"11",1
"12",0.774193548387097
"13",0
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0
"20",0.0967741935483871
"21",0
"22",0.838709677419355
"23",0.903225806451613
"24",0.967741935483871
"25",0
"26",0
"27",0
"28",0
"29",0.967741935483871
"30",0.741935483870968
"31",0
"32",0.935483870967742
"33",0
"34",0.032258064516129
"35",0.967741935483871
"36",0.354838709677419
"37",0.903225806451613
"38",0
"39",0
"40",1
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.774193548387097
"54",0
"55",0
"56",0.741935483870968
"57",0
"58",0
"59",0
"60",0
"61",0.903225806451613
"62",0.903225806451613
"63",0
"64",0
"65",0
"66",1
"67",0
"68",0
"69",0
"70",0.0645161290322581
"71",0.935483870967742
"72",0
"73",0.903225806451613
"74",0.0645161290322581
"75",0.935483870967742
"76",0.967741935483871
"77",0
"78",1
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.870967741935484
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.903225806451613
"93",0
"94",0
"95",0.032258064516129
"96",0.903225806451613
"97",1
"98",0
"99",0
"100",0
