"","x"
"1",0.67741935483871
"2",0
"3",0.0645161290322581
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.774193548387097
"10",0
"11",0.903225806451613
"12",0.354838709677419
"13",0
"14",0
"15",0
"16",0
"17",0.0645161290322581
"18",0
"19",0
"20",0
"21",0
"22",0.548387096774194
"23",0.032258064516129
"24",0.0645161290322581
"25",0.032258064516129
"26",0
"27",0
"28",0
"29",0.838709677419355
"30",0.67741935483871
"31",0
"32",0.032258064516129
"33",0
"34",0.129032258064516
"35",0.0967741935483871
"36",0
"37",0.354838709677419
"38",0
"39",0
"40",0
"41",0.032258064516129
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.645161290322581
"54",0
"55",0
"56",0
"57",0
"58",0.032258064516129
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0.451612903225806
"67",0
"68",0
"69",0
"70",0
"71",0.548387096774194
"72",0
"73",0.774193548387097
"74",0
"75",0.903225806451613
"76",0.0967741935483871
"77",0
"78",0.483870967741935
"79",0
"80",0
"81",0.032258064516129
"82",0
"83",0
"84",0.032258064516129
"85",0
"86",0.451612903225806
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.0645161290322581
"93",0
"94",0
"95",0
"96",0.580645161290323
"97",0.290322580645161
"98",0
"99",0
"100",0
