"","x"
"1",0.870967741935484
"2",0
"3",0.612903225806452
"4",0.032258064516129
"5",0
"6",0
"7",0
"8",0
"9",0.774193548387097
"10",0.935483870967742
"11",0.129032258064516
"12",0.516129032258065
"13",0
"14",0
"15",0
"16",0.193548387096774
"17",0.741935483870968
"18",0
"19",0
"20",0.258064516129032
"21",0.032258064516129
"22",0.161290322580645
"23",0.967741935483871
"24",0.612903225806452
"25",0
"26",0
"27",0
"28",0
"29",0.774193548387097
"30",0.612903225806452
"31",0
"32",0.903225806451613
"33",0
"34",0
"35",0.838709677419355
"36",0
"37",1
"38",0.129032258064516
"39",0.0967741935483871
"40",0.870967741935484
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0.032258064516129
"51",0
"52",0
"53",0.0967741935483871
"54",0
"55",0
"56",1
"57",0.193548387096774
"58",0
"59",0
"60",0
"61",0.903225806451613
"62",0.903225806451613
"63",0
"64",0
"65",0.0645161290322581
"66",0.903225806451613
"67",0
"68",0
"69",0
"70",0
"71",0.967741935483871
"72",0
"73",0.967741935483871
"74",0
"75",0.903225806451613
"76",0.161290322580645
"77",0.032258064516129
"78",0.483870967741935
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0.0645161290322581
"86",0.387096774193548
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.903225806451613
"93",0
"94",0
"95",0
"96",0.870967741935484
"97",0.838709677419355
"98",0
"99",0
"100",0.0645161290322581
