"","x"
"1",0.161290322580645
"2",0.225806451612903
"3",0.935483870967742
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.967741935483871
"10",0.967741935483871
"11",0.935483870967742
"12",0.967741935483871
"13",0
"14",0
"15",0
"16",0
"17",0.774193548387097
"18",0.129032258064516
"19",0
"20",0
"21",0
"22",0.774193548387097
"23",0.967741935483871
"24",1
"25",0
"26",0
"27",0
"28",0
"29",0.870967741935484
"30",1
"31",0
"32",0.838709677419355
"33",0
"34",0.161290322580645
"35",0.838709677419355
"36",0
"37",1
"38",0
"39",0.0645161290322581
"40",0
"41",0.0967741935483871
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",1
"54",0
"55",0.032258064516129
"56",0.741935483870968
"57",0
"58",0
"59",0
"60",0
"61",0.612903225806452
"62",0.774193548387097
"63",0
"64",0
"65",0
"66",0.774193548387097
"67",0
"68",0
"69",0
"70",0
"71",0.774193548387097
"72",0
"73",0.870967741935484
"74",0.161290322580645
"75",0.580645161290323
"76",1
"77",0
"78",0.709677419354839
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.870967741935484
"87",0
"88",0
"89",0
"90",0
"91",0
"92",1
"93",0
"94",0
"95",0
"96",0.967741935483871
"97",0.580645161290323
"98",0
"99",0
"100",0
