"","x"
"1",1
"2",0
"3",1
"4",0
"5",0
"6",0
"7",0
"8",0
"9",1
"10",0.935483870967742
"11",1
"12",1
"13",0
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0
"20",0
"21",0
"22",0.967741935483871
"23",0.935483870967742
"24",0.580645161290323
"25",0.516129032258065
"26",0.032258064516129
"27",0
"28",0
"29",1
"30",1
"31",0
"32",0.967741935483871
"33",0
"34",0
"35",1
"36",0.0967741935483871
"37",0.870967741935484
"38",0
"39",0.032258064516129
"40",1
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0.161290322580645
"53",1
"54",0
"55",0
"56",0.967741935483871
"57",0
"58",0
"59",0
"60",0
"61",1
"62",0.838709677419355
"63",0
"64",0
"65",0
"66",0.967741935483871
"67",0
"68",0.0645161290322581
"69",0
"70",0
"71",0.870967741935484
"72",0
"73",0.935483870967742
"74",0.0645161290322581
"75",0.741935483870968
"76",0.967741935483871
"77",0
"78",1
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",1
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.870967741935484
"93",0.032258064516129
"94",0
"95",0
"96",0.903225806451613
"97",1
"98",0
"99",0
"100",0
