"","x"
"1",1
"2",0
"3",0.838709677419355
"4",0.032258064516129
"5",0
"6",0
"7",0
"8",0
"9",0.67741935483871
"10",1
"11",0.774193548387097
"12",0.774193548387097
"13",0
"14",0
"15",0
"16",0
"17",0.580645161290323
"18",0
"19",0
"20",0
"21",0
"22",1
"23",0.032258064516129
"24",0.0967741935483871
"25",0
"26",0
"27",0
"28",0
"29",1
"30",0.967741935483871
"31",0.032258064516129
"32",0.645161290322581
"33",0
"34",0
"35",0.709677419354839
"36",0.0645161290322581
"37",0.645161290322581
"38",0
"39",0
"40",0.741935483870968
"41",0.387096774193548
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0.290322580645161
"52",0
"53",0.967741935483871
"54",0
"55",0.645161290322581
"56",0.129032258064516
"57",0
"58",0
"59",0.0967741935483871
"60",0
"61",1
"62",1
"63",0
"64",0
"65",0
"66",0.903225806451613
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",0.709677419354839
"74",0.516129032258065
"75",0.548387096774194
"76",1
"77",0
"78",0.935483870967742
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.709677419354839
"87",0
"88",0
"89",0
"90",0
"91",0
"92",1
"93",0
"94",0
"95",0
"96",0.935483870967742
"97",0.903225806451613
"98",0
"99",0
"100",0
