"","x"
"1",0.451612903225806
"2",0.032258064516129
"3",0.709677419354839
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.870967741935484
"10",0.67741935483871
"11",0.161290322580645
"12",0.0645161290322581
"13",0
"14",0
"15",0
"16",0
"17",0.870967741935484
"18",0
"19",0
"20",0
"21",0
"22",0.161290322580645
"23",0.709677419354839
"24",0.225806451612903
"25",0
"26",0
"27",0
"28",0
"29",0.161290322580645
"30",0.645161290322581
"31",0
"32",0.0645161290322581
"33",0
"34",0.483870967741935
"35",0
"36",0.290322580645161
"37",0.129032258064516
"38",0
"39",0
"40",0.225806451612903
"41",0
"42",0.032258064516129
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.548387096774194
"54",0
"55",0
"56",0.419354838709677
"57",0
"58",0
"59",0
"60",0.032258064516129
"61",0.709677419354839
"62",0
"63",0
"64",0
"65",0
"66",0.161290322580645
"67",0
"68",0
"69",0
"70",0
"71",0.774193548387097
"72",0
"73",0.451612903225806
"74",0
"75",0.709677419354839
"76",0.354838709677419
"77",0
"78",0.290322580645161
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.0645161290322581
"87",0
"88",0
"89",0.0645161290322581
"90",0
"91",0
"92",0.0967741935483871
"93",0
"94",0
"95",0
"96",0.32258064516129
"97",0.32258064516129
"98",0.0645161290322581
"99",0
"100",0
