"","x"
"1",0.870967741935484
"2",0
"3",0.612903225806452
"4",0.032258064516129
"5",0
"6",0
"7",0.0967741935483871
"8",0
"9",0
"10",1
"11",0.225806451612903
"12",0.903225806451613
"13",0
"14",0
"15",0
"16",0
"17",0.967741935483871
"18",0
"19",0
"20",0
"21",0.0645161290322581
"22",0.935483870967742
"23",0
"24",0
"25",0.032258064516129
"26",0
"27",0
"28",0
"29",0.032258064516129
"30",0.935483870967742
"31",0
"32",0.032258064516129
"33",0
"34",0
"35",0.935483870967742
"36",0
"37",0.354838709677419
"38",0
"39",0
"40",0.806451612903226
"41",0
"42",0
"43",0
"44",0
"45",0.032258064516129
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0.67741935483871
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0.0645161290322581
"62",0
"63",0.0967741935483871
"64",0
"65",0.0645161290322581
"66",0.483870967741935
"67",0
"68",0
"69",0
"70",0
"71",0.483870967741935
"72",0
"73",0.0645161290322581
"74",0
"75",0
"76",0.387096774193548
"77",0
"78",0.32258064516129
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.516129032258065
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.451612903225806
"93",0
"94",0
"95",0
"96",0.0967741935483871
"97",0.967741935483871
"98",0
"99",0
"100",0
