"","x"
"1",1
"2",0
"3",0.935483870967742
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.548387096774194
"10",0.870967741935484
"11",0.548387096774194
"12",0.354838709677419
"13",0
"14",0
"15",0
"16",0
"17",0.967741935483871
"18",0
"19",0.032258064516129
"20",0
"21",0
"22",0.935483870967742
"23",0.129032258064516
"24",0.290322580645161
"25",0
"26",0
"27",0
"28",0
"29",0.935483870967742
"30",0.967741935483871
"31",0
"32",1
"33",0
"34",0
"35",0.806451612903226
"36",0.032258064516129
"37",0.903225806451613
"38",0
"39",0
"40",0.419354838709677
"41",0.161290322580645
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0.032258064516129
"49",0
"50",0
"51",0
"52",0
"53",0.774193548387097
"54",0.225806451612903
"55",0
"56",0.838709677419355
"57",0
"58",0
"59",0
"60",0
"61",0.645161290322581
"62",0.967741935483871
"63",0
"64",0
"65",0
"66",1
"67",0
"68",0
"69",0
"70",0
"71",1
"72",0
"73",0.774193548387097
"74",0
"75",0.709677419354839
"76",0.870967741935484
"77",0
"78",0.967741935483871
"79",0.032258064516129
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.903225806451613
"87",0
"88",0
"89",0.032258064516129
"90",0
"91",0
"92",0.903225806451613
"93",0
"94",0
"95",0
"96",0.935483870967742
"97",0.870967741935484
"98",0
"99",0
"100",0
