"","x"
"1",0.967741935483871
"2",0.129032258064516
"3",0.548387096774194
"4",0
"5",0
"6",0
"7",0
"8",0.032258064516129
"9",1
"10",0.806451612903226
"11",0.612903225806452
"12",0.451612903225806
"13",0
"14",0
"15",0
"16",0
"17",0.870967741935484
"18",0
"19",0
"20",0
"21",0
"22",1
"23",0.709677419354839
"24",0.774193548387097
"25",0
"26",0
"27",0
"28",0.032258064516129
"29",1
"30",0.193548387096774
"31",0
"32",0.870967741935484
"33",0.032258064516129
"34",0
"35",0.838709677419355
"36",0.0967741935483871
"37",0.870967741935484
"38",0.032258064516129
"39",0
"40",0.290322580645161
"41",0
"42",0.387096774193548
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0.032258064516129
"49",0
"50",0
"51",0
"52",0
"53",0.967741935483871
"54",0
"55",0
"56",0.32258064516129
"57",0
"58",0
"59",0
"60",0
"61",0.516129032258065
"62",0.903225806451613
"63",0
"64",0
"65",0
"66",0.935483870967742
"67",0.032258064516129
"68",0
"69",0
"70",0
"71",0.709677419354839
"72",0
"73",0.870967741935484
"74",0
"75",1
"76",1
"77",0
"78",0.741935483870968
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0.0645161290322581
"85",0
"86",0.870967741935484
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.967741935483871
"93",0
"94",0.032258064516129
"95",0.032258064516129
"96",1
"97",0.967741935483871
"98",0
"99",0
"100",0
