"","x"
"1",1
"2",0
"3",1
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0.903225806451613
"10",0.967741935483871
"11",0.870967741935484
"12",0.935483870967742
"13",0
"14",0
"15",0
"16",0
"17",1
"18",0
"19",0
"20",0
"21",0
"22",0.774193548387097
"23",0.967741935483871
"24",0.903225806451613
"25",0
"26",0
"27",0
"28",0
"29",0.935483870967742
"30",1
"31",0
"32",1
"33",0
"34",0.032258064516129
"35",0.935483870967742
"36",0
"37",1
"38",0
"39",0
"40",0.903225806451613
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",1
"54",0
"55",0
"56",1
"57",0
"58",0.032258064516129
"59",0
"60",0
"61",1
"62",1
"63",0
"64",0
"65",0
"66",0.806451612903226
"67",0
"68",0
"69",0
"70",0
"71",0.903225806451613
"72",0
"73",1
"74",0
"75",0.838709677419355
"76",0.580645161290323
"77",0.032258064516129
"78",0.612903225806452
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0.903225806451613
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0.870967741935484
"93",0
"94",0
"95",0
"96",1
"97",0.935483870967742
"98",0.032258064516129
"99",0.0967741935483871
"100",0
